option_id,question_id,option_text,target_sense_id,is_correct,sort_order,human_review
opt_q_4_building_n_1_meaning_24266dcc9de2_3,q_4_building_n_1_meaning_24266dcc9de2,closet,closet_n_1,F,3,F
opt_q_4_building_n_1_meaning_24266dcc9de2_4,q_4_building_n_1_meaning_24266dcc9de2,building,building_n_1,T,4,F
opt_q_4_building_n_1_context_417667869c87_1,q_4_building_n_1_context_417667869c87,卧室,bedroom_n_1,F,1,F
opt_q_4_building_n_1_context_417667869c87_2,q_4_building_n_1_context_417667869c87,壁橱；衣橱,closet_n_1,F,2,F
opt_q_4_building_n_1_context_417667869c87_3,q_4_building_n_1_context_417667869c87,建筑物,building_n_1,T,3,F
opt_q_4_building_n_1_context_417667869c87_4,q_4_building_n_1_context_417667869c87,院子,yard_n_1,F,4,F
opt_q_4_room_n_1_meaning_fe905710bdce_1,q_4_room_n_1_meaning_fe905710bdce,kitchen,kitchen_n_1,F,1,F
opt_q_4_room_n_1_meaning_fe905710bdce_2,q_4_room_n_1_meaning_fe905710bdce,drawer,drawer_n_1,F,2,F
opt_q_4_room_n_1_meaning_fe905710bdce_3,q_4_room_n_1_meaning_fe905710bdce,home,home_n_1,F,3,F
opt_q_4_room_n_1_meaning_fe905710bdce_4,q_4_room_n_1_meaning_fe905710bdce,room,room_n_1,T,4,F
opt_q_4_room_n_1_context_750ba00782b8_1,q_4_room_n_1_context_750ba00782b8,家；住所,home_n_1,F,1,F
opt_q_4_room_n_1_context_750ba00782b8_2,q_4_room_n_1_context_750ba00782b8,抽屉,drawer_n_1,F,2,F
opt_q_4_room_n_1_context_750ba00782b8_3,q_4_room_n_1_context_750ba00782b8,厨房,kitchen_n_1,F,3,F
opt_q_4_room_n_1_context_750ba00782b8_4,q_4_room_n_1_context_750ba00782b8,房间,room_n_1,T,4,F
opt_q_4_home_n_1_meaning_165c389196ac_1,q_4_home_n_1_meaning_165c389196ac,bathroom,bathroom_n_1,F,1,F
opt_q_4_home_n_1_meaning_165c389196ac_2,q_4_home_n_1_meaning_165c389196ac,home,home_n_1,T,2,F
opt_q_4_home_n_1_meaning_165c389196ac_3,q_4_home_n_1_meaning_165c389196ac,wardrobe,wardrobe_n_1,F,3,F
opt_q_4_home_n_1_meaning_165c389196ac_4,q_4_home_n_1_meaning_165c389196ac,lock,lock_n_1,F,4,F
opt_q_4_home_n_1_context_4f03bea5a404_1,q_4_home_n_1_context_4f03bea5a404,衣柜；衣橱,wardrobe_n_1,F,1,F
opt_q_4_home_n_1_context_4f03bea5a404_2,q_4_home_n_1_context_4f03bea5a404,家；住所,home_n_1,T,2,F
opt_q_4_home_n_1_context_4f03bea5a404_3,q_4_home_n_1_context_4f03bea5a404,浴室；卫生间,bathroom_n_1,F,3,F
opt_q_4_home_n_1_context_4f03bea5a404_4,q_4_home_n_1_context_4f03bea5a404,锁,lock_n_1,F,4,F
opt_q_4_wall_n_1_meaning_f07349876574_1,q_4_wall_n_1_meaning_f07349876574,shelf,shelf_n_1,F,1,F
opt_q_4_wall_n_1_meaning_f07349876574_2,q_4_wall_n_1_meaning_f07349876574,floor,floor_n_1,F,2,F
opt_q_4_wall_n_1_meaning_f07349876574_3,q_4_wall_n_1_meaning_f07349876574,wall,wall_n_1,T,3,F
opt_q_4_wall_n_1_meaning_f07349876574_4,q_4_wall_n_1_meaning_f07349876574,chair,chair_n_1,F,4,F
opt_q_4_wall_n_1_context_115780d66a89_1,q_4_wall_n_1_context_115780d66a89,墙；墙壁,wall_n_1,T,1,F
opt_q_4_wall_n_1_context_115780d66a89_2,q_4_wall_n_1_context_115780d66a89,地板,floor_n_1,F,2,F
opt_q_4_wall_n_1_context_115780d66a89_3,q_4_wall_n_1_context_115780d66a89,椅子,chair_n_1,F,3,F
opt_q_4_wall_n_1_context_115780d66a89_4,q_4_wall_n_1_context_115780d66a89,架子；搁板,shelf_n_1,F,4,F
opt_q_4_bedroom_n_1_meaning_c236af97d043_1,q_4_bedroom_n_1_meaning_c236af97d043,shower,shower_n_1,F,1,F
opt_q_4_bedroom_n_1_meaning_c236af97d043_2,q_4_bedroom_n_1_meaning_c236af97d043,shelf,shelf_n_1,F,2,F
opt_q_4_bedroom_n_1_meaning_c236af97d043_3,q_4_bedroom_n_1_meaning_c236af97d043,bedroom,bedroom_n_1,T,3,F
opt_q_4_bedroom_n_1_meaning_c236af97d043_4,q_4_bedroom_n_1_meaning_c236af97d043,drawer,drawer_n_1,F,4,F
opt_q_4_bedroom_n_1_context_5dc6a5578d81_1,q_4_bedroom_n_1_context_5dc6a5578d81,架子；搁板,shelf_n_1,F,1,F
opt_q_4_bedroom_n_1_context_5dc6a5578d81_2,q_4_bedroom_n_1_context_5dc6a5578d81,卧室,bedroom_n_1,T,2,F
opt_q_4_bedroom_n_1_context_5dc6a5578d81_3,q_4_bedroom_n_1_context_5dc6a5578d81,淋浴器,shower_n_1,F,3,F
opt_q_4_bedroom_n_1_context_5dc6a5578d81_4,q_4_bedroom_n_1_context_5dc6a5578d81,抽屉,drawer_n_1,F,4,F
opt_q_4_apartment_n_1_meaning_9c578fe9d48f_1,q_4_apartment_n_1_meaning_9c578fe9d48f,apartment,apartment_n_1,T,1,F
opt_q_4_apartment_n_1_meaning_9c578fe9d48f_2,q_4_apartment_n_1_meaning_9c578fe9d48f,sofa,sofa_n_1,F,2,F
opt_q_4_apartment_n_1_meaning_9c578fe9d48f_3,q_4_apartment_n_1_meaning_9c578fe9d48f,lamp,lamp_n_1,F,3,F
opt_q_4_apartment_n_1_meaning_9c578fe9d48f_4,q_4_apartment_n_1_meaning_9c578fe9d48f,cabinet,cabinet_n_1,F,4,F
opt_q_4_apartment_n_1_context_e96fbdefbec5_1,q_4_apartment_n_1_context_e96fbdefbec5,沙发,sofa_n_1,F,1,F
opt_q_4_apartment_n_1_context_e96fbdefbec5_2,q_4_apartment_n_1_context_e96fbdefbec5,橱柜；储物柜,cabinet_n_1,F,2,F
opt_q_4_apartment_n_1_context_e96fbdefbec5_3,q_4_apartment_n_1_context_e96fbdefbec5,灯,lamp_n_1,F,3,F
opt_q_4_apartment_n_1_context_e96fbdefbec5_4,q_4_apartment_n_1_context_e96fbdefbec5,公寓,apartment_n_1,T,4,F
opt_q_4_bathroom_n_1_meaning_4371148f4009_1,q_4_bathroom_n_1_meaning_4371148f4009,hall,hall_n_1,F,1,F
opt_q_4_bathroom_n_1_meaning_4371148f4009_2,q_4_bathroom_n_1_meaning_4371148f4009,bathroom,bathroom_n_1,T,2,F
opt_q_4_bathroom_n_1_meaning_4371148f4009_3,q_4_bathroom_n_1_meaning_4371148f4009,pillow,pillow_n_1,F,3,F
opt_q_4_bathroom_n_1_meaning_4371148f4009_4,q_4_bathroom_n_1_meaning_4371148f4009,wall,wall_n_1,F,4,F
opt_q_4_bathroom_n_1_context_df56cdae6419_1,q_4_bathroom_n_1_context_df56cdae6419,门厅；走廊,hall_n_1,F,1,F
opt_q_4_bathroom_n_1_context_df56cdae6419_2,q_4_bathroom_n_1_context_df56cdae6419,浴室；卫生间,bathroom_n_1,T,2,F
opt_q_4_bathroom_n_1_context_df56cdae6419_3,q_4_bathroom_n_1_context_df56cdae6419,墙；墙壁,wall_n_1,F,3,F
opt_q_4_bathroom_n_1_context_df56cdae6419_4,q_4_bathroom_n_1_context_df56cdae6419,枕头,pillow_n_1,F,4,F
opt_q_4_kitchen_n_1_meaning_ad3f86cccfda_1,q_4_kitchen_n_1_meaning_ad3f86cccfda,kitchen,kitchen_n_1,T,1,F
opt_q_4_kitchen_n_1_meaning_ad3f86cccfda_2,q_4_kitchen_n_1_meaning_ad3f86cccfda,closet,closet_n_1,F,2,F
opt_q_4_kitchen_n_1_meaning_ad3f86cccfda_3,q_4_kitchen_n_1_meaning_ad3f86cccfda,blanket,blanket_n_1,F,3,F
opt_q_4_kitchen_n_1_meaning_ad3f86cccfda_4,q_4_kitchen_n_1_meaning_ad3f86cccfda,pillow,pillow_n_1,F,4,F
opt_q_4_kitchen_n_1_context_f96854fa4557_1,q_4_kitchen_n_1_context_f96854fa4557,壁橱；衣橱,closet_n_1,F,1,F
opt_q_4_kitchen_n_1_context_f96854fa4557_2,q_4_kitchen_n_1_context_f96854fa4557,毯子；毛毯,blanket_n_1,F,2,F
opt_q_4_kitchen_n_1_context_f96854fa4557_3,q_4_kitchen_n_1_context_f96854fa4557,枕头,pillow_n_1,F,3,F
opt_q_4_kitchen_n_1_context_f96854fa4557_4,q_4_kitchen_n_1_context_f96854fa4557,厨房,kitchen_n_1,T,4,F
opt_q_4_window_n_1_meaning_d36920d9801f_1,q_4_window_n_1_meaning_d36920d9801f,bedroom,bedroom_n_1,F,1,F
opt_q_4_window_n_1_meaning_d36920d9801f_2,q_4_window_n_1_meaning_d36920d9801f,sofa,sofa_n_1,F,2,F
opt_q_4_window_n_1_meaning_d36920d9801f_3,q_4_window_n_1_meaning_d36920d9801f,pillow,pillow_n_1,F,3,F
opt_q_4_window_n_1_meaning_d36920d9801f_4,q_4_window_n_1_meaning_d36920d9801f,window,window_n_1,T,4,F
opt_q_4_window_n_1_context_044e03e11b92_1,q_4_window_n_1_context_044e03e11b92,卧室,bedroom_n_1,F,1,F
opt_q_4_window_n_1_context_044e03e11b92_2,q_4_window_n_1_context_044e03e11b92,窗户,window_n_1,T,2,F
opt_q_4_window_n_1_context_044e03e11b92_3,q_4_window_n_1_context_044e03e11b92,沙发,sofa_n_1,F,3,F
opt_q_4_window_n_1_context_044e03e11b92_4,q_4_window_n_1_context_044e03e11b92,枕头,pillow_n_1,F,4,F
opt_q_4_floor_n_1_meaning_10296a25381c_1,q_4_floor_n_1_meaning_10296a25381c,carpet,carpet_n_1,F,1,F
opt_q_4_floor_n_1_meaning_10296a25381c_2,q_4_floor_n_1_meaning_10296a25381c,floor,floor_n_1,T,2,F
opt_q_4_floor_n_1_meaning_10296a25381c_3,q_4_floor_n_1_meaning_10296a25381c,window,window_n_1,F,3,F
opt_q_4_floor_n_1_meaning_10296a25381c_4,q_4_floor_n_1_meaning_10296a25381c,lamp,lamp_n_1,F,4,F
opt_q_4_floor_n_1_context_a8235b69a2aa_1,q_4_floor_n_1_context_a8235b69a2aa,灯,lamp_n_1,F,1,F
opt_q_4_floor_n_1_context_a8235b69a2aa_2,q_4_floor_n_1_context_a8235b69a2aa,地毯,carpet_n_1,F,2,F
opt_q_4_floor_n_1_context_a8235b69a2aa_3,q_4_floor_n_1_context_a8235b69a2aa,窗户,window_n_1,F,3,F
opt_q_4_floor_n_1_context_a8235b69a2aa_4,q_4_floor_n_1_context_a8235b69a2aa,地板,floor_n_1,T,4,F
opt_q_4_door_n_1_meaning_e6b3f2373183_1,q_4_door_n_1_meaning_e6b3f2373183,bathroom,bathroom_n_1,F,1,F
opt_q_4_door_n_1_meaning_e6b3f2373183_2,q_4_door_n_1_meaning_e6b3f2373183,lamp,lamp_n_1,F,2,F
opt_q_4_door_n_1_meaning_e6b3f2373183_3,q_4_door_n_1_meaning_e6b3f2373183,curtain,curtain_n_1,F,3,F
opt_q_4_door_n_1_meaning_e6b3f2373183_4,q_4_door_n_1_meaning_e6b3f2373183,door,door_n_1,T,4,F
opt_q_4_door_n_1_context_3690e03a2e46_1,q_4_door_n_1_context_3690e03a2e46,窗帘,curtain_n_1,F,1,F
opt_q_4_door_n_1_context_3690e03a2e46_2,q_4_door_n_1_context_3690e03a2e46,灯,lamp_n_1,F,2,F
opt_q_4_door_n_1_context_3690e03a2e46_3,q_4_door_n_1_context_3690e03a2e46,门,door_n_1,T,3,F
opt_q_4_door_n_1_context_3690e03a2e46_4,q_4_door_n_1_context_3690e03a2e46,浴室；卫生间,bathroom_n_1,F,4,F
opt_q_4_garden_n_1_meaning_0652ab56112d_1,q_4_garden_n_1_meaning_0652ab56112d,toilet,toilet_n_1,F,1,F
opt_q_4_garden_n_1_meaning_0652ab56112d_2,q_4_garden_n_1_meaning_0652ab56112d,garden,garden_n_1,T,2,F
opt_q_4_garden_n_1_meaning_0652ab56112d_3,q_4_garden_n_1_meaning_0652ab56112d,kitchen,kitchen_n_1,F,3,F
opt_q_4_garden_n_1_meaning_0652ab56112d_4,q_4_garden_n_1_meaning_0652ab56112d,yard,yard_n_1,F,4,F
opt_q_4_garden_n_1_context_736b5fc5ff3a_1,q_4_garden_n_1_context_736b5fc5ff3a,厨房,kitchen_n_1,F,1,F
opt_q_4_garden_n_1_context_736b5fc5ff3a_2,q_4_garden_n_1_context_736b5fc5ff3a,院子,yard_n_1,F,2,F
opt_q_4_garden_n_1_context_736b5fc5ff3a_3,q_4_garden_n_1_context_736b5fc5ff3a,马桶；厕所,toilet_n_1,F,3,F
opt_q_4_garden_n_1_context_736b5fc5ff3a_4,q_4_garden_n_1_context_736b5fc5ff3a,花园,garden_n_1,T,4,F
opt_q_4_table_n_1_meaning_4c9c31346ec8_1,q_4_table_n_1_meaning_4c9c31346ec8,closet,closet_n_1,F,1,F
opt_q_4_table_n_1_meaning_4c9c31346ec8_2,q_4_table_n_1_meaning_4c9c31346ec8,pillow,pillow_n_1,F,2,F
opt_q_4_table_n_1_meaning_4c9c31346ec8_3,q_4_table_n_1_meaning_4c9c31346ec8,garden,garden_n_1,F,3,F
opt_q_4_table_n_1_meaning_4c9c31346ec8_4,q_4_table_n_1_meaning_4c9c31346ec8,table,table_n_1,T,4,F
opt_q_4_table_n_1_context_f2ba91f5e02d_1,q_4_table_n_1_context_f2ba91f5e02d,花园,garden_n_1,F,1,F
opt_q_4_table_n_1_context_f2ba91f5e02d_2,q_4_table_n_1_context_f2ba91f5e02d,壁橱；衣橱,closet_n_1,F,2,F
opt_q_4_table_n_1_context_f2ba91f5e02d_3,q_4_table_n_1_context_f2ba91f5e02d,枕头,pillow_n_1,F,3,F
opt_q_4_table_n_1_context_f2ba91f5e02d_4,q_4_table_n_1_context_f2ba91f5e02d,桌子,table_n_1,T,4,F
opt_q_4_chair_n_1_meaning_3bf8f6fefece_1,q_4_chair_n_1_meaning_3bf8f6fefece,chair,chair_n_1,T,1,F
opt_q_4_chair_n_1_meaning_3bf8f6fefece_2,q_4_chair_n_1_meaning_3bf8f6fefece,desk,desk_n_1,F,2,F
opt_q_4_chair_n_1_meaning_3bf8f6fefece_3,q_4_chair_n_1_meaning_3bf8f6fefece,garden,garden_n_1,F,3,F
opt_q_4_chair_n_1_meaning_3bf8f6fefece_4,q_4_chair_n_1_meaning_3bf8f6fefece,entrance,entrance_n_1,F,4,F
opt_q_4_chair_n_1_context_711e0d13a2f4_1,q_4_chair_n_1_context_711e0d13a2f4,入口,entrance_n_1,F,1,F
opt_q_4_chair_n_1_context_711e0d13a2f4_2,q_4_chair_n_1_context_711e0d13a2f4,书桌；办公桌,desk_n_1,F,2,F
opt_q_4_chair_n_1_context_711e0d13a2f4_3,q_4_chair_n_1_context_711e0d13a2f4,花园,garden_n_1,F,3,F
opt_q_4_chair_n_1_context_711e0d13a2f4_4,q_4_chair_n_1_context_711e0d13a2f4,椅子,chair_n_1,T,4,F
opt_q_4_hall_n_1_meaning_8691f6551fe7_1,q_4_hall_n_1_meaning_8691f6551fe7,desk,desk_n_1,F,1,F
opt_q_4_hall_n_1_meaning_8691f6551fe7_2,q_4_hall_n_1_meaning_8691f6551fe7,balcony,balcony_n_1,F,2,F
opt_q_4_hall_n_1_meaning_8691f6551fe7_3,q_4_hall_n_1_meaning_8691f6551fe7,hall,hall_n_1,T,3,F
opt_q_4_hall_n_1_meaning_8691f6551fe7_4,q_4_hall_n_1_meaning_8691f6551fe7,lamp,lamp_n_1,F,4,F
opt_q_4_hall_n_1_context_cf1f0dfebfe5_1,q_4_hall_n_1_context_cf1f0dfebfe5,书桌；办公桌,desk_n_1,F,1,F
opt_q_4_hall_n_1_context_cf1f0dfebfe5_2,q_4_hall_n_1_context_cf1f0dfebfe5,灯,lamp_n_1,F,2,F
opt_q_4_hall_n_1_context_cf1f0dfebfe5_3,q_4_hall_n_1_context_cf1f0dfebfe5,门厅；走廊,hall_n_1,T,3,F
opt_q_4_hall_n_1_context_cf1f0dfebfe5_4,q_4_hall_n_1_context_cf1f0dfebfe5,阳台,balcony_n_1,F,4,F
opt_q_4_roof_n_1_meaning_4aba0a0376d6_1,q_4_roof_n_1_meaning_4aba0a0376d6,garage,garage_n_1,F,1,F
opt_q_4_roof_n_1_meaning_4aba0a0376d6_2,q_4_roof_n_1_meaning_4aba0a0376d6,home,home_n_1,F,2,F
opt_q_4_roof_n_1_meaning_4aba0a0376d6_3,q_4_roof_n_1_meaning_4aba0a0376d6,toilet,toilet_n_1,F,3,F
opt_q_4_roof_n_1_meaning_4aba0a0376d6_4,q_4_roof_n_1_meaning_4aba0a0376d6,roof,roof_n_1,T,4,F
opt_q_4_roof_n_1_context_22a4a5ca4688_1,q_4_roof_n_1_context_22a4a5ca4688,家；住所,home_n_1,F,1,F
opt_q_4_roof_n_1_context_22a4a5ca4688_2,q_4_roof_n_1_context_22a4a5ca4688,车库,garage_n_1,F,2,F
opt_q_4_roof_n_1_context_22a4a5ca4688_3,q_4_roof_n_1_context_22a4a5ca4688,马桶；厕所,toilet_n_1,F,3,F
opt_q_4_roof_n_1_context_22a4a5ca4688_4,q_4_roof_n_1_context_22a4a5ca4688,屋顶,roof_n_1,T,4,F
opt_q_4_bed_n_1_meaning_570c06b40941_1,q_4_bed_n_1_meaning_570c06b40941,drawer,drawer_n_1,F,1,F
opt_q_4_bed_n_1_meaning_570c06b40941_2,q_4_bed_n_1_meaning_570c06b40941,bed,bed_n_1,T,2,F
opt_q_4_bed_n_1_meaning_570c06b40941_3,q_4_bed_n_1_meaning_570c06b40941,lock,lock_n_1,F,3,F
opt_q_4_bed_n_1_meaning_570c06b40941_4,q_4_bed_n_1_meaning_570c06b40941,chair,chair_n_1,F,4,F
opt_q_4_bed_n_1_context_d152040e8a72_1,q_4_bed_n_1_context_d152040e8a72,床,bed_n_1,T,1,F
opt_q_4_bed_n_1_context_d152040e8a72_2,q_4_bed_n_1_context_d152040e8a72,椅子,chair_n_1,F,2,F
opt_q_4_bed_n_1_context_d152040e8a72_3,q_4_bed_n_1_context_d152040e8a72,抽屉,drawer_n_1,F,3,F
opt_q_4_bed_n_1_context_d152040e8a72_4,q_4_bed_n_1_context_d152040e8a72,锁,lock_n_1,F,4,F
opt_q_4_yard_n_1_meaning_0eb6c2796c80_1,q_4_yard_n_1_meaning_0eb6c2796c80,yard,yard_n_1,T,1,F
opt_q_4_yard_n_1_meaning_0eb6c2796c80_2,q_4_yard_n_1_meaning_0eb6c2796c80,chair,chair_n_1,F,2,F
opt_q_4_yard_n_1_meaning_0eb6c2796c80_3,q_4_yard_n_1_meaning_0eb6c2796c80,door,door_n_1,F,3,F
opt_q_4_yard_n_1_meaning_0eb6c2796c80_4,q_4_yard_n_1_meaning_0eb6c2796c80,bathroom,bathroom_n_1,F,4,F
opt_q_4_yard_n_1_context_bf689525f583_1,q_4_yard_n_1_context_bf689525f583,院子,yard_n_1,T,1,F
opt_q_4_yard_n_1_context_bf689525f583_2,q_4_yard_n_1_context_bf689525f583,浴室；卫生间,bathroom_n_1,F,2,F
opt_q_4_yard_n_1_context_bf689525f583_3,q_4_yard_n_1_context_bf689525f583,椅子,chair_n_1,F,3,F
opt_q_4_yard_n_1_context_bf689525f583_4,q_4_yard_n_1_context_bf689525f583,门,door_n_1,F,4,F
opt_q_4_furniture_n_1_meaning_42d9b91bea40_1,q_4_furniture_n_1_meaning_42d9b91bea40,stairs,stairs_n_1,F,1,F
opt_q_4_furniture_n_1_meaning_42d9b91bea40_2,q_4_furniture_n_1_meaning_42d9b91bea40,furniture,furniture_n_1,T,2,F
opt_q_4_furniture_n_1_meaning_42d9b91bea40_3,q_4_furniture_n_1_meaning_42d9b91bea40,garden,garden_n_1,F,3,F
opt_q_4_furniture_n_1_meaning_42d9b91bea40_4,q_4_furniture_n_1_meaning_42d9b91bea40,wardrobe,wardrobe_n_1,F,4,F
opt_q_4_furniture_n_1_context_f41abc7fcbda_1,q_4_furniture_n_1_context_f41abc7fcbda,家具,furniture_n_1,T,1,F
opt_q_4_furniture_n_1_context_f41abc7fcbda_2,q_4_furniture_n_1_context_f41abc7fcbda,楼梯,stairs_n_1,F,2,F
opt_q_4_furniture_n_1_context_f41abc7fcbda_3,q_4_furniture_n_1_context_f41abc7fcbda,衣柜；衣橱,wardrobe_n_1,F,3,F
opt_q_4_furniture_n_1_context_f41abc7fcbda_4,q_4_furniture_n_1_context_f41abc7fcbda,花园,garden_n_1,F,4,F
opt_q_4_ceiling_n_1_meaning_1d961b4f27c2_1,q_4_ceiling_n_1_meaning_1d961b4f27c2,floor,floor_n_1,F,1,F
opt_q_4_ceiling_n_1_meaning_1d961b4f27c2_2,q_4_ceiling_n_1_meaning_1d961b4f27c2,ceiling,ceiling_n_1,T,2,F
opt_q_4_ceiling_n_1_meaning_1d961b4f27c2_3,q_4_ceiling_n_1_meaning_1d961b4f27c2,closet,closet_n_1,F,3,F
opt_q_4_ceiling_n_1_meaning_1d961b4f27c2_4,q_4_ceiling_n_1_meaning_1d961b4f27c2,door,door_n_1,F,4,F
opt_q_4_ceiling_n_1_context_06ca4c4c5b68_1,q_4_ceiling_n_1_context_06ca4c4c5b68,地板,floor_n_1,F,1,F
opt_q_4_ceiling_n_1_context_06ca4c4c5b68_2,q_4_ceiling_n_1_context_06ca4c4c5b68,天花板,ceiling_n_1,T,2,F
opt_q_4_ceiling_n_1_context_06ca4c4c5b68_3,q_4_ceiling_n_1_context_06ca4c4c5b68,门,door_n_1,F,3,F
opt_q_4_ceiling_n_1_context_06ca4c4c5b68_4,q_4_ceiling_n_1_context_06ca4c4c5b68,壁橱；衣橱,closet_n_1,F,4,F
opt_q_4_desk_n_1_meaning_bb8e3f7299e0_1,q_4_desk_n_1_meaning_bb8e3f7299e0,blanket,blanket_n_1,F,1,F
opt_q_4_desk_n_1_meaning_bb8e3f7299e0_2,q_4_desk_n_1_meaning_bb8e3f7299e0,balcony,balcony_n_1,F,2,F
opt_q_4_desk_n_1_meaning_bb8e3f7299e0_3,q_4_desk_n_1_meaning_bb8e3f7299e0,garage,garage_n_1,F,3,F
opt_q_4_desk_n_1_meaning_bb8e3f7299e0_4,q_4_desk_n_1_meaning_bb8e3f7299e0,desk,desk_n_1,T,4,F
opt_q_4_desk_n_1_context_fa27f1adc948_1,q_4_desk_n_1_context_fa27f1adc948,毯子；毛毯,blanket_n_1,F,1,F
opt_q_4_desk_n_1_context_fa27f1adc948_2,q_4_desk_n_1_context_fa27f1adc948,车库,garage_n_1,F,2,F
opt_q_4_desk_n_1_context_fa27f1adc948_3,q_4_desk_n_1_context_fa27f1adc948,书桌；办公桌,desk_n_1,T,3,F
opt_q_4_desk_n_1_context_fa27f1adc948_4,q_4_desk_n_1_context_fa27f1adc948,阳台,balcony_n_1,F,4,F
opt_q_4_light_n_1_meaning_d97aa5e4d648_1,q_4_light_n_1_meaning_d97aa5e4d648,light,light_n_1,T,1,F
opt_q_4_light_n_1_meaning_d97aa5e4d648_2,q_4_light_n_1_meaning_d97aa5e4d648,floor,floor_n_1,F,2,F
opt_q_4_light_n_1_meaning_d97aa5e4d648_3,q_4_light_n_1_meaning_d97aa5e4d648,lock,lock_n_1,F,3,F
opt_q_4_light_n_1_meaning_d97aa5e4d648_4,q_4_light_n_1_meaning_d97aa5e4d648,home,home_n_1,F,4,F
opt_q_4_light_n_1_context_78dd983db3fc_1,q_4_light_n_1_context_78dd983db3fc,灯；光源,light_n_1,T,1,F
opt_q_4_light_n_1_context_78dd983db3fc_2,q_4_light_n_1_context_78dd983db3fc,地板,floor_n_1,F,2,F
opt_q_4_light_n_1_context_78dd983db3fc_3,q_4_light_n_1_context_78dd983db3fc,锁,lock_n_1,F,3,F
opt_q_4_light_n_1_context_78dd983db3fc_4,q_4_light_n_1_context_78dd983db3fc,家；住所,home_n_1,F,4,F
opt_q_4_entrance_n_1_meaning_070aeaa2ce05_1,q_4_entrance_n_1_meaning_070aeaa2ce05,closet,closet_n_1,F,1,F
opt_q_4_entrance_n_1_meaning_070aeaa2ce05_2,q_4_entrance_n_1_meaning_070aeaa2ce05,shelf,shelf_n_1,F,2,F
opt_q_4_entrance_n_1_meaning_070aeaa2ce05_3,q_4_entrance_n_1_meaning_070aeaa2ce05,yard,yard_n_1,F,3,F
opt_q_4_entrance_n_1_meaning_070aeaa2ce05_4,q_4_entrance_n_1_meaning_070aeaa2ce05,entrance,entrance_n_1,T,4,F
opt_q_4_entrance_n_1_context_909d6cdb1d73_1,q_4_entrance_n_1_context_909d6cdb1d73,院子,yard_n_1,F,1,F
opt_q_4_entrance_n_1_context_909d6cdb1d73_2,q_4_entrance_n_1_context_909d6cdb1d73,壁橱；衣橱,closet_n_1,F,2,F
opt_q_4_entrance_n_1_context_909d6cdb1d73_3,q_4_entrance_n_1_context_909d6cdb1d73,入口,entrance_n_1,T,3,F
opt_q_4_entrance_n_1_context_909d6cdb1d73_4,q_4_entrance_n_1_context_909d6cdb1d73,架子；搁板,shelf_n_1,F,4,F
opt_q_4_garage_n_1_meaning_13150b614e22_1,q_4_garage_n_1_meaning_13150b614e22,chair,chair_n_1,F,1,F
opt_q_4_garage_n_1_meaning_13150b614e22_2,q_4_garage_n_1_meaning_13150b614e22,garage,garage_n_1,T,2,F
opt_q_4_garage_n_1_meaning_13150b614e22_3,q_4_garage_n_1_meaning_13150b614e22,curtain,curtain_n_1,F,3,F
opt_q_4_garage_n_1_meaning_13150b614e22_4,q_4_garage_n_1_meaning_13150b614e22,home,home_n_1,F,4,F
opt_q_4_garage_n_1_context_21de36b472ef_1,q_4_garage_n_1_context_21de36b472ef,椅子,chair_n_1,F,1,F
opt_q_4_garage_n_1_context_21de36b472ef_2,q_4_garage_n_1_context_21de36b472ef,车库,garage_n_1,T,2,F
opt_q_4_garage_n_1_context_21de36b472ef_3,q_4_garage_n_1_context_21de36b472ef,窗帘,curtain_n_1,F,3,F
opt_q_4_garage_n_1_context_21de36b472ef_4,q_4_garage_n_1_context_21de36b472ef,家；住所,home_n_1,F,4,F
opt_q_4_shelf_n_1_meaning_8d7225bf6809_1,q_4_shelf_n_1_meaning_8d7225bf6809,yard,yard_n_1,F,1,F
opt_q_4_shelf_n_1_meaning_8d7225bf6809_2,q_4_shelf_n_1_meaning_8d7225bf6809,drawer,drawer_n_1,F,2,F
opt_q_4_shelf_n_1_meaning_8d7225bf6809_3,q_4_shelf_n_1_meaning_8d7225bf6809,lock,lock_n_1,F,3,F
opt_q_4_shelf_n_1_meaning_8d7225bf6809_4,q_4_shelf_n_1_meaning_8d7225bf6809,shelf,shelf_n_1,T,4,F
opt_q_4_shelf_n_1_context_cdf5543af4b3_1,q_4_shelf_n_1_context_cdf5543af4b3,院子,yard_n_1,F,1,F
opt_q_4_shelf_n_1_context_cdf5543af4b3_2,q_4_shelf_n_1_context_cdf5543af4b3,抽屉,drawer_n_1,F,2,F
opt_q_4_shelf_n_1_context_cdf5543af4b3_3,q_4_shelf_n_1_context_cdf5543af4b3,锁,lock_n_1,F,3,F
opt_q_4_shelf_n_1_context_cdf5543af4b3_4,q_4_shelf_n_1_context_cdf5543af4b3,架子；搁板,shelf_n_1,T,4,F
opt_q_4_key_n_1_meaning_847d8bfa0ae1_1,q_4_key_n_1_meaning_847d8bfa0ae1,closet,closet_n_1,F,1,F
opt_q_4_key_n_1_meaning_847d8bfa0ae1_2,q_4_key_n_1_meaning_847d8bfa0ae1,kitchen,kitchen_n_1,F,2,F
opt_q_4_key_n_1_meaning_847d8bfa0ae1_3,q_4_key_n_1_meaning_847d8bfa0ae1,room,room_n_1,F,3,F
opt_q_4_key_n_1_meaning_847d8bfa0ae1_4,q_4_key_n_1_meaning_847d8bfa0ae1,key,key_n_1,T,4,F
