question_id,sense_id,level_number,question_type_id,type_code,example_id,prompt_hint,stem,correct_answer,translation_zh,difficulty,expected_time_ms,is_active,generation_version,human_review,review_status,is_context_hint,context_for_multiple_meaning
q_4_floor_n_1_meaning_10296a25381c,floor_n_1,4,2,2,,Choose the word that matches the meaning.,the surface of a room that you walk on,floor,地板,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_floor_n_1_context_a8235b69a2aa,floor_n_1,4,2,2,ex_floor_n_1_1,根据句子选择目标单词的完整中文释义。,"Shoes were scattered across the floor.

句中“floor”是什么意思？",floor,鞋子散落在地板上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_floor_n_1_spelling_bb6c319689a4,floor_n_1,4,1,1,ex_floor_n_1_2,Complete the word using the first-letter hint.,The kitchen f____ needs cleaning.,floor,厨房地板需要清洁。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_floor_n_1_cloze_f02c7bb3ea4b,floor_n_1,4,3,3,ex_floor_n_1_1,地板,Shoes were scattered across the ______.,floor,鞋子散落在地板上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_door_n_1_meaning_e6b3f2373183,door_n_1,4,2,2,,Choose the word that matches the meaning.,"piece of wood, glass, etc. that is opened and closed so that people can get in and out of a room, building, car, etc.; a similar thing in a cupboard",door,门,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_door_n_1_context_3690e03a2e46,door_n_1,4,2,2,ex_door_n_1_1,根据句子选择目标单词的完整中文释义。,"Someone is waiting outside the door.

句中“door”是什么意思？",door,有人在门外等候。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_door_n_1_spelling_80ae43f317da,door_n_1,4,1,1,ex_door_n_1_2,Complete the word using the first-letter hint.,Please close the front d___ quietly.,door,请轻轻关上前门。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_door_n_1_cloze_4f5f6578e7a8,door_n_1,4,3,3,ex_door_n_1_1,门,Someone is waiting outside the ______.,door,有人在门外等候。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_garden_n_1_meaning_0652ab56112d,garden_n_1,4,2,2,,Choose the word that matches the meaning.,"piece of land next to or around your house where you can grow flowers, fruit, vegetables, etc., usually with a lawn (= an area of grass)",garden,花园,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_garden_n_1_context_736b5fc5ff3a,garden_n_1,4,2,2,ex_garden_n_1_1,根据句子选择目标单词的完整中文释义。,"Flowers grow along the garden wall.

句中“garden”是什么意思？",garden,花沿着花园围墙生长。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_garden_n_1_spelling_5b26bacfe43d,garden_n_1,4,1,1,ex_garden_n_1_2,Complete the word using the first-letter hint.,The children played in the g_____.,garden,孩子们在花园里玩。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_garden_n_1_cloze_024a5d7dddb9,garden_n_1,4,3,3,ex_garden_n_1_1,花园,Flowers grow along the ______ wall.,garden,花沿着花园围墙生长。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_table_n_1_meaning_4c9c31346ec8,table_n_1,4,2,2,,Choose the word that matches the meaning.,piece of furniture that consists of a flat top supported by legs,table,桌子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_table_n_1_context_f2ba91f5e02d,table_n_1,4,2,2,ex_table_n_1_1,根据句子选择目标单词的完整中文释义。,"Dinner is ready on the table.

句中“table”是什么意思？",table,晚餐已经摆在桌上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_table_n_1_spelling_c0b24194b72f,table_n_1,4,1,1,ex_table_n_1_2,Complete the word using the first-letter hint.,She put the keys on the t____.,table,她把钥匙放在桌上。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_table_n_1_cloze_cbc44b21aac4,table_n_1,4,3,3,ex_table_n_1_1,桌子,Dinner is ready on the ______.,table,晚餐已经摆在桌上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_chair_n_1_meaning_3bf8f6fefece,chair_n_1,4,2,2,,Choose the word that matches the meaning.,"piece of furniture for one person to sit on, with a back, a seat and four legs",chair,椅子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_chair_n_1_context_711e0d13a2f4,chair_n_1,4,2,2,ex_chair_n_1_1,根据句子选择目标单词的完整中文释义。,"Please sit on this chair.

句中“chair”是什么意思？",chair,请坐在这把椅子上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_chair_n_1_spelling_ed7d490fba07,chair_n_1,4,1,1,ex_chair_n_1_2,Complete the word using the first-letter hint.,He moved the c____ near the window.,chair,他把椅子移到窗边。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_chair_n_1_cloze_bc0b3981685d,chair_n_1,4,3,3,ex_chair_n_1_1,椅子,Please sit on this ______.,chair,请坐在这把椅子上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_hall_n_1_meaning_8691f6551fe7,hall_n_1,4,2,2,,Choose the word that matches the meaning.,space or passage inside the entrance or front door of a building,hall,门厅；走廊,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_hall_n_1_context_cf1f0dfebfe5,hall_n_1,4,2,2,ex_hall_n_1_1,根据句子选择目标单词的完整中文释义。,"Leave your wet shoes in the hall.

句中“hall”是什么意思？",hall,把湿鞋留在门厅里。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_hall_n_1_spelling_591374fc583e,hall_n_1,4,1,1,ex_hall_n_1_2,Complete the word using the first-letter hint.,A narrow h___ connects the two rooms.,hall,一条狭窄的走廊连接着两个房间。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_hall_n_1_cloze_7346a3b495bf,hall_n_1,4,3,3,ex_hall_n_1_1,门厅；走廊,Leave your wet shoes in the ______.,hall,把湿鞋留在门厅里。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_roof_n_1_meaning_4aba0a0376d6,roof_n_1,4,2,2,,Choose the word that matches the meaning.,the structure that covers or forms the top of a building or vehicle,roof,屋顶,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_roof_n_1_context_22a4a5ca4688,roof_n_1,4,2,2,ex_roof_n_1_1,根据句子选择目标单词的完整中文释义。,"Rain fell heavily on the roof.

句中“roof”是什么意思？",roof,大雨落在屋顶上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_roof_n_1_spelling_7ede65895797,roof_n_1,4,1,1,ex_roof_n_1_2,Complete the word using the first-letter hint.,Workers repaired the damaged r___.,roof,工人修理了受损的屋顶。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_roof_n_1_cloze_29772ee27a1e,roof_n_1,4,3,3,ex_roof_n_1_1,屋顶,Rain fell heavily on the ______.,roof,大雨落在屋顶上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_bed_n_1_meaning_570c06b40941,bed_n_1,4,2,2,,Choose the word that matches the meaning.,piece of furniture for sleeping on,bed,床,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_bed_n_1_context_d152040e8a72,bed_n_1,4,2,2,ex_bed_n_1_1,根据句子选择目标单词的完整中文释义。,"The baby is asleep in bed.

句中“bed”是什么意思？",bed,婴儿在床上睡着了。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_bed_n_1_spelling_1931c0fdd606,bed_n_1,4,1,1,ex_bed_n_1_2,Complete the word using the first-letter hint.,She placed a blanket on the b___.,bed,她把一条毯子放在床上。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_bed_n_1_cloze_37db7ac348b2,bed_n_1,4,3,3,ex_bed_n_1_1,床,The baby is asleep in ______.,bed,婴儿在床上睡着了。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_yard_n_1_meaning_0eb6c2796c80,yard_n_1,4,2,2,,Choose the word that matches the meaning.,an area of land next to a house,yard,院子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_yard_n_1_context_bf689525f583,yard_n_1,4,2,2,ex_yard_n_1_1,根据句子选择目标单词的完整中文释义。,"The children played in the front yard.

句中“yard”是什么意思？",yard,孩子们在前院玩。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_yard_n_1_spelling_076b6da22021,yard_n_1,4,1,1,ex_yard_n_1_2,Complete the word using the first-letter hint.,We planted a tree in the y___.,yard,我们在院子里种了一棵树。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_yard_n_1_cloze_9ae71f9b71c8,yard_n_1,4,3,3,ex_yard_n_1_1,院子,The children played in the front ______.,yard,孩子们在前院玩。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_furniture_n_1_meaning_42d9b91bea40,furniture_n_1,4,2,2,,Choose the word that matches the meaning.,"objects that can be moved, such as tables, chairs and beds, that are put into a house or an office to make it suitable for living or working in",furniture,家具,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_furniture_n_1_context_f41abc7fcbda,furniture_n_1,4,2,2,ex_furniture_n_1_1,根据句子选择目标单词的完整中文释义。,"The apartment has very little furniture.

句中“furniture”是什么意思？",furniture,这套公寓里的家具很少。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_furniture_n_1_spelling_cfe161563575,furniture_n_1,4,1,1,ex_furniture_n_1_2,Complete the word using the first-letter hint.,They bought new f________ for the living room.,furniture,他们为客厅买了新家具。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_furniture_n_1_cloze_325740ce9fa5,furniture_n_1,4,3,3,ex_furniture_n_1_1,家具,The apartment has very little ______.,furniture,这套公寓里的家具很少。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_ceiling_n_1_meaning_1d961b4f27c2,ceiling_n_1,4,2,2,,Choose the word that matches the meaning.,the top inside surface of a room,ceiling,天花板,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_ceiling_n_1_context_06ca4c4c5b68,ceiling_n_1,4,2,2,ex_ceiling_n_1_1,根据句子选择目标单词的完整中文释义。,"A lamp hangs from the ceiling.

句中“ceiling”是什么意思？",ceiling,一盏灯从天花板上垂下来。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_ceiling_n_1_spelling_575530a91c78,ceiling_n_1,4,1,1,ex_ceiling_n_1_2,Complete the word using the first-letter hint.,The c______ is higher in this room.,ceiling,这个房间的天花板更高。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_ceiling_n_1_cloze_992d4cf7bae6,ceiling_n_1,4,3,3,ex_ceiling_n_1_1,天花板,A lamp hangs from the ______.,ceiling,一盏灯从天花板上垂下来。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_desk_n_1_meaning_bb8e3f7299e0,desk_n_1,4,2,2,,Choose the word that matches the meaning.,"piece of furniture like a table, often with drawers (= parts like boxes in it with handles on the front for pulling them open), that you sit at to read, write, work, etc.",desk,书桌；办公桌,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_desk_n_1_context_fa27f1adc948,desk_n_1,4,2,2,ex_desk_n_1_1,根据句子选择目标单词的完整中文释义。,"Her computer is on the desk.

句中“desk”是什么意思？",desk,她的电脑在书桌上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_desk_n_1_spelling_beab999dbc4a,desk_n_1,4,1,1,ex_desk_n_1_2,Complete the word using the first-letter hint.,He keeps his books inside the d___.,desk,他把书放在书桌里。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_desk_n_1_cloze_b5f431da0e56,desk_n_1,4,3,3,ex_desk_n_1_1,书桌；办公桌,Her computer is on the ______.,desk,她的电脑在书桌上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_light_n_1_meaning_d97aa5e4d648,light_n_1,4,2,2,,Choose the word that matches the meaning.,a lamp or other object that produces light,light,灯；光源,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_light_n_1_context_78dd983db3fc,light_n_1,4,2,2,ex_light_n_1_1,根据句子选择目标单词的完整中文释义。,"Turn on the light before entering.

句中“light”是什么意思？",light,进去之前先开灯。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_light_n_1_spelling_3c807d44d89d,light_n_1,4,1,1,ex_light_n_1_2,Complete the word using the first-letter hint.,A small l____ stands beside the bed.,light,床边放着一盏小灯。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_light_n_1_cloze_a21e7946ce33,light_n_1,4,3,3,ex_light_n_1_1,灯；光源,Turn on the ______ before entering.,light,进去之前先开灯。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_entrance_n_1_meaning_070aeaa2ce05,entrance_n_1,4,2,2,,Choose the word that matches the meaning.,"door, gate, passage, etc. used for entering a room, building or place",entrance,入口,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_entrance_n_1_context_909d6cdb1d73,entrance_n_1,4,2,2,ex_entrance_n_1_1,根据句子选择目标单词的完整中文释义。,"Wait for me at the main entrance.

句中“entrance”是什么意思？",entrance,在主入口等我。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_entrance_n_1_spelling_9ff4a9559711,entrance_n_1,4,1,1,ex_entrance_n_1_2,Complete the word using the first-letter hint.,The apartment e_______ has a strong lock.,entrance,公寓入口有一把坚固的锁。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_entrance_n_1_cloze_e52c4cc3779c,entrance_n_1,4,3,3,ex_entrance_n_1_1,入口,Wait for me at the main ______.,entrance,在主入口等我。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_garage_n_1_meaning_13150b614e22,garage_n_1,4,2,2,,Choose the word that matches the meaning.,building for keeping one or more cars or other vehicles in,garage,车库,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_garage_n_1_context_21de36b472ef,garage_n_1,4,2,2,ex_garage_n_1_1,根据句子选择目标单词的完整中文释义。,"Their car is inside the garage.

句中“garage”是什么意思？",garage,他们的车停在车库里。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_garage_n_1_spelling_dd115b6c9fa2,garage_n_1,4,1,1,ex_garage_n_1_2,Complete the word using the first-letter hint.,He stores tools in the g_____.,garage,他把工具存放在车库里。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_garage_n_1_cloze_4e9431a09433,garage_n_1,4,3,3,ex_garage_n_1_1,车库,Their car is inside the ______.,garage,他们的车停在车库里。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_shelf_n_1_meaning_8d7225bf6809,shelf_n_1,4,2,2,,Choose the word that matches the meaning.,"flat board, made of wood, metal, glass, etc., fixed to the wall or forming part of a cupboard, bookcase, etc., for things to be placed on",shelf,架子；搁板,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_shelf_n_1_context_cdf5543af4b3,shelf_n_1,4,2,2,ex_shelf_n_1_1,根据句子选择目标单词的完整中文释义。,"The books are on the top shelf.

句中“shelf”是什么意思？",shelf,书在最上面的架子上。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_shelf_n_1_spelling_84fa3220b73d,shelf_n_1,4,1,1,ex_shelf_n_1_2,Complete the word using the first-letter hint.,She placed the bowl on a s____.,shelf,她把碗放在架子上。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_shelf_n_1_cloze_33737a2f73aa,shelf_n_1,4,3,3,ex_shelf_n_1_1,架子；搁板,The books are on the top ______.,shelf,书在最上面的架子上。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_key_n_1_meaning_847d8bfa0ae1,key_n_1,4,2,2,,Choose the word that matches the meaning.,"piece of metal with a special shape used for locking a door, starting a car, etc.",key,钥匙,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_key_n_1_context_d2183bc4bacd,key_n_1,4,2,2,ex_key_n_1_1,根据句子选择目标单词的完整中文释义。,"I cannot find the front-door key.

句中“key”是什么意思？",key,我找不到前门钥匙。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_key_n_1_spelling_c481926b4946,key_n_1,4,1,1,ex_key_n_1_2,Complete the word using the first-letter hint.,She keeps a spare k___ in her bag.,key,她在包里放了一把备用钥匙。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_key_n_1_cloze_eb6924c5fcf7,key_n_1,4,3,3,ex_key_n_1_1,钥匙,I cannot find the front-door ______.,key,我找不到前门钥匙。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_mirror_n_1_meaning_b79273e3bfc7,mirror_n_1,4,2,2,,Choose the word that matches the meaning.,"piece of special flat glass that reflects images, so that you can see yourself when you look in it",mirror,镜子,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_mirror_n_1_context_f494682f24fc,mirror_n_1,4,2,2,ex_mirror_n_1_1,根据句子选择目标单词的完整中文释义。,"He looked at his face in the mirror.

句中“mirror”是什么意思？",mirror,他在镜子里看自己的脸。,4.0,15000,T,level_1_5_reviewed_v1,F,approved,T,F
q_4_mirror_n_1_spelling_63d7bee01147,mirror_n_1,4,1,1,ex_mirror_n_1_2,Complete the word using the first-letter hint.,A large m_____ hangs in the bathroom.,mirror,浴室里挂着一面大镜子。,4.0,18000,T,level_1_5_reviewed_v1,F,approved,F,F
q_4_mirror_n_1_cloze_a3535b031dba,mirror_n_1,4,3,3,ex_mirror_n_1_1,镜子,He looked at his face in the ______.,mirror,他在镜子里看自己的脸。,4.0,12000,T,level_1_5_reviewed_v1,F,approved,F,F
